26/10/2024;EBC chega aos 17 anos com missão de fortalecer a democracia;não;Notícia não descreve instabilidade política
26/10/2024;Osasco e Fluminense vencem segunda na Superliga Feminina de Vôlei;não;Notícia não descreve instabilidade política
26/10/2024;Autoridades palestinas denunciam detenção de médicos em hospital;não;Notícia não descreve instabilidade política
26/10/2024;Caso Samarco: acordo extingue Fundação Renova e fixa nova governança;não;Notícia não descreve instabilidade política
26/10/2024;Grande São Paulo tem mais de 24 mil imóveis sem energia elétrica;não;Notícia não descreve instabilidade política
26/10/2024;Justiça do Rio converte em preventiva prisão de torcedores uruguaios;não;Notícia não descreve instabilidade política
26/10/2024;Entenda o cálculo das notas do Enem 2024;não;Notícia não descreve instabilidade política
26/10/2024;Seis estados não oferecem voto a presos provisórios;não;Notícia não descreve instabilidade política
26/10/2024;Israel ataca alvos militares no Irã;não;Notícia não descreve instabilidade política
26/10/2024;Eleições 2024: relembre as regras para o segundo turno da votação;não;Notícia não descreve instabilidade política
26/10/2024;População LGBTQIA+ denuncia mais casos de violência no país;sim;Denúncia de aumento de violência contra LGBTQIA+ com impacto político
26/10/2024;Eleições: gestão integrada é desafio para a prefeitura de São Paulo;não;Notícia não descreve instabilidade política
26/10/2024;Brasil enfrenta Colômbia no início da preparação para Copa de 2027;não;Notícia não descreve instabilidade política
26/10/2024;Mega-Sena sorteia neste sábado prêmio acumulado em R$ 85 milhões;não;Notícia não descreve instabilidade política
26/10/2024;Goiás derrota Amazonas e continua vivo na luta pelo acesso;não;Notícia não descreve instabilidade política
26/10/2024;Defesa Civil de São Paulo confirma quarta morte após temporal;não;Notícia não descreve instabilidade política
26/10/2024;Lula assina MP que prevê apoio financeiro a produtores rurais gaúchos;não;Notícia não descreve instabilidade política
27/10/2024;Boulos diz que resultado das urnas é sinal de recuperação da esquerda;não;Notícia não descreve instabilidade política
27/10/2024;Ricardo Nunes agradece vitória após campanha polarizada;não;Notícia não descreve instabilidade política
27/10/2024;Apenas duas mulheres foram eleitas para prefeituras de capitais;não;Notícia não descreve instabilidade política
27/10/2024;Paulistas reelegem cinco prefeitos no 2º turno das eleições municipais;não;Notícia não descreve instabilidade política
27/10/2024;Fuad Nomam é eleito prefeito de Belo Horizonte;não;Notícia não descreve instabilidade política
27/10/2024;Eleição em Petrópolis confirma Hingo Hammes como próximo prefeito;não;Notícia não descreve instabilidade política
27/10/2024;Em Niterói, Rodrigo Neves voltará à prefeitura para 3º mandato;não;Notícia não descreve instabilidade política
27/10/2024;Ricardo Nunes é eleito prefeito de São Paulo;não;Notícia não descreve instabilidade política
27/10/2024;Evandro Leitão é eleito no segundo turno para prefeitura de Fortaleza;não;Notícia não descreve instabilidade política
27/10/2024;Sandro Mabel é eleito para prefeitura de Goiânia;não;Notícia não descreve instabilidade política
27/10/2024;Eduardo Pimentel será o novo prefeito de Curitiba;não;Notícia não descreve instabilidade política
27/10/2024;Natal elege Paulinho Freire no segundo turno;não;Notícia não descreve instabilidade política
27/10/2024;Centro Integrado divulga registros de ocorrências nas eleições;não;Notícia não descreve instabilidade política
27/10/2024;Emília Corrêa é eleita prefeita de Aracaju;não;Notícia não descreve instabilidade política
27/10/2024;Adriane Lopes é reeleita prefeita de Campo Grande;não;Notícia não descreve instabilidade política
27/10/2024;Eleições em São Paulo foram tranquilas, diz presidente do TRE;não;Notícia não descreve instabilidade política
27/10/2024;Cicero Lucena vence segundo turno das eleições em João Pessoa;não;Notícia não descreve instabilidade política
27/10/2024;Palmas elege Eduardo Siqueira Campos no segundo turno;não;Notícia não descreve instabilidade política
27/10/2024;Léo Moraes vence de virada segundo turno das eleições em Porto Velho;não;Notícia não descreve instabilidade política
27/10/2024;Abilio Brunini é eleito prefeito de Cuiabá;não;Notícia não descreve instabilidade política
27/10/2024;David Almeida é reeleito em Manaus;não;Notícia não descreve instabilidade política
27/10/2024;Igor Normando é eleito prefeito de Belém;não;Notícia não descreve instabilidade política
27/10/2024;Justiça Eleitoral desconhece orientação de voto do PCC em São Paulo;sim;Justiça Eleitoral desconhece orientação de voto do PCC em eleições
27/10/2024;Domingo de eleições: três candidatos são conduzidos a delegacias;não;Notícia não descreve instabilidade política
27/10/2024;TRE troca 58 urnas no estado de São Paulo;não;Notícia não descreve instabilidade política
27/10/2024;Nova ferramenta promete ajudar empresárias a ampliar negócios;não;Notícia não descreve instabilidade política
27/10/2024;Ministério Público vai investigar torcidas que agem como facções;não;Notícia não descreve instabilidade política
27/10/2024;Ataques israelenses matam pelo menos 45 palestinos em Gaza;não;Notícia não descreve instabilidade política
27/10/2024;Governo espanhol investigará insultos racistas no futebol;não;Notícia não descreve instabilidade política
27/10/2024;Cruzeiro lamenta morte de torcedor em emboscada;não;Notícia não descreve instabilidade política
27/10/2024;Lucas Pinheiro termina em 4º lugar na Copa do Mundo de esqui alpino;não;Notícia não descreve instabilidade política
27/10/2024;Presidente do TSE diz que eleição tem “clima de muita tranquilidade”;não;Notícia não descreve instabilidade política
27/10/2024;Acompanhe a apuração das eleições pela Agência Brasil e veículos EBC;não;Notícia não descreve instabilidade política
27/10/2024;Brasil envia mais 16,8 toneladas de donativos ao Líbano;não;Notícia não descreve instabilidade política
27/10/2024;No primeiro jogo após prata olímpica, Brasil empata com a Colômbia;não;Notícia não descreve instabilidade política
27/10/2024;Governo do Japão pode perder maioria parlamentar nas eleições;não;Notícia não descreve instabilidade política
27/10/2024;Ex-presidente da Bolívia, Evo Morales afirma ter sofrido atentado;não;Notícia não descreve instabilidade política
27/10/2024;SP: torcedor morto em briga de torcidas na Fernão Dias tinha 30 anos;não;Notícia não descreve instabilidade política
27/10/2024;Em Niterói, 38 pessoas são conduzidas à delegacia por crime eleitoral;sim;38 pessoas conduzidas à delegacia por crime eleitoral em Niterói
27/10/2024;Eleições 2024: mais de 23 mil militares atuam na segurança;não;Notícia não descreve instabilidade política
27/10/2024;Rio precisa reduzir letalidade policial em 66%, diz Fórum de Segurança;não;Notícia não descreve instabilidade política
27/10/2024;Mais de 2,72 milhões de uruguaios escolhem novo presidente hoje;não;Notícia não descreve instabilidade política
27/10/2024;Conselho da ONU deve se reunir para discutir ataque de Israel ao Irã;não;Notícia não descreve instabilidade política
27/10/2024;Eleições no estado de São Paulo ocorrem dentro da normalidade;não;Notícia não descreve instabilidade política
27/10/2024;Azerbaijão: conheça o país que será centro das negociações climáticas;não;Notícia não descreve instabilidade política
27/10/2024;Segundo turno das eleições tem chuva e dia nublado em parte do país;não;Notícia não descreve instabilidade política
27/10/2024;Apenas duas cidades do estado do Rio têm 2° turno;não;Notícia não descreve instabilidade política
27/10/2024;Prédio no Brás em São Paulo pega fogo e corre risco de desabar;não;Notícia não descreve instabilidade política
27/10/2024;Morte de Antonio Cicero reacende debate sobre eutanásia;não;Notícia não descreve instabilidade política
27/10/2024;Homem morre após briga entre torcidas do Cruzeiro e do Palmeiras;não;Notícia não descreve instabilidade política
27/10/2024;TRE de São Paulo substitui 19 urnas eletrônicas com problemas;não;Notícia não descreve instabilidade política
27/10/2024;Embratur capacita Quilombo do Grotão para ser atração internacional;não;Notícia não descreve instabilidade política
27/10/2024;Enem 2024: falta uma semana para o primeiro dia de provas;não;Notícia não descreve instabilidade política
27/10/2024;Degradação de florestas na Amazônia bate recorde mensal em setembro;não;Notícia não descreve instabilidade política
27/10/2024;Mega-Sena acumula e pagará R$ 95 milhões dia 29;não;Notícia não descreve instabilidade política
27/10/2024;Hoje é Dia: semana tem feriado, Dia das Bruxas, do Saci e campanha;não;Notícia não descreve instabilidade política
27/10/2024;Segundo turno das eleições acontece neste domingo;não;Notícia não descreve instabilidade política
27/10/2024;Sebastião Melo é reeleito prefeito de Porto Alegre;não;Notícia não descreve instabilidade política
28/10/2024;Lula vai a hospital e retira pontos de corte após queda;não;Notícia não descreve instabilidade política
28/10/2024;CPI recorre de decisão que barrou depoimento de Deolane;não;Notícia não descreve instabilidade política
28/10/2024;Espanhol Rodri supera Vinicius Júnior e conquista Bola de Ouro;não;Notícia não descreve instabilidade política
28/10/2024;Parlamento israelense proíbe agência da ONU de operar no país;não;Notícia não descreve instabilidade política
28/10/2024;TSE: abstenção fica perto do total de eleitores ausentes na pandemia;não;Notícia não descreve instabilidade política
28/10/2024;Servidores públicos defendem melhores salários e condições de trabalho;não;Notícia não descreve instabilidade política
28/10/2024;Evento sobre audiovisual discute em São Paulo regulação do streaming;não;Notícia não descreve instabilidade política
28/10/2024;Em tratamento contra o câncer, Eduardo Suplicy agradece apoio;não;Notícia não descreve instabilidade política
28/10/2024;Vôlei feminino: Mundial de Clubes começa em 17 de dezembro na China;não;Notícia não descreve instabilidade política
28/10/2024;Debate na COP16 chega a impasse sobre como financiar preservação;não;Notícia não descreve instabilidade política
28/10/2024;Concurso premiará produções audiovisuais sobre importância do esporte;não;Notícia não descreve instabilidade política
28/10/2024;Pix Agendado Recorrente torna-se obrigatório a partir desta segunda;não;Notícia não descreve instabilidade política
28/10/2024;Governo da Bolívia nega ataque ao ex-presidente Evo Morales;não;Notícia não descreve instabilidade política
28/10/2024;Centro-esquerda cresce no Uruguai, mas vitória no 2º turno é incerta;não;Notícia não descreve instabilidade política
28/10/2024;Tebet: momento é de cortar gastos em políticas públicas ineficientes;não;Notícia não descreve instabilidade política
28/10/2024;Servidor público tem escolaridade superior à do trabalhador privado;não;Notícia não descreve instabilidade política
28/10/2024;Mercadante: eleições mostram satisfação do povo com emprego e renda;não;Notícia não descreve instabilidade política
28/10/2024;Nova plataforma vai simplificar regulação de investimentos no Brasil;não;Notícia não descreve instabilidade política
28/10/2024;BNDES e banco dos EUA assinam acordo para investimentos no Brasil;não;Notícia não descreve instabilidade política
28/10/2024;Torcida organizada do Palmeiras nega envolvimento em emboscada;não;Notícia não descreve instabilidade política
28/10/2024;Bola de Ouro: Real cancela presença por saber que Vini Jr não vencerá;não;Notícia não descreve instabilidade política
28/10/2024;BPC: mais de 300 mil beneficiários precisam regularizar Cadastro Único;não;Notícia não descreve instabilidade política
28/10/2024;Dia do Servidor: ministério cita valorização e diálogo mais forte;não;Notícia não descreve instabilidade política
28/10/2024;Imóveis ocupados no centro de SP são alvos de ações da Polícia Militar;não;Notícia não descreve instabilidade política
28/10/2024;"Irã ""usará todas as ferramentas disponíveis"" em resposta a Israel";não;Notícia não descreve instabilidade política
28/10/2024;Especial da Rádio MEC celebra os 120 anos do compositor Capiba;não;Notícia não descreve instabilidade política
28/10/2024;Prazo para justificar ausência no segundo turno vai até 7 de janeiro;não;Notícia não descreve instabilidade política
28/10/2024;Mercado financeiro eleva previsão da inflação de 4,5% para 4,55%;não;Notícia não descreve instabilidade política
28/10/2024;Uruguai vai para 2º turno e reforma da previdência deve ser rejeitada;não;Notícia não descreve instabilidade política
28/10/2024;Termina hoje prazo para inscrição no concurso dos Correios;não;Notícia não descreve instabilidade política
28/10/2024;Coluna Prestes, maior marcha militar do mundo, completa hoje 100 anos;não;Notícia não descreve instabilidade política
28/10/2024;Caixa paga Bolsa Família a beneficiários com NIS de final 7;não;Notícia não descreve instabilidade política
28/10/2024;Pé-de-Meia: pagamento a estudantes começa nesta segunda-feira;não;Notícia não descreve instabilidade política
28/10/2024;Cármen Lúcia promete pesquisa sobre motivos de abstenção;não;Notícia não descreve instabilidade política
28/10/2024;Segundo turno teve registro de 102 crimes eleitorais e 42 prisões;não;Notícia não descreve instabilidade política
28/10/2024;TSE dará resposta rápida a notícia-crime de Boulos, diz Cármen Lúcia;não;Notícia não descreve instabilidade política
29/10/2024;Mapa rebate empresas europeias e diz que país tem legislação rigorosa;não;Notícia não descreve instabilidade política
29/10/2024;Quase metade dos fuzis apreendidos no Rio vem dos EUA, diz secretário;não;Notícia não descreve instabilidade política
